name,mass (g),year,reclat,reclong,color
Dhofar 669,425,2001,19.099080,54.806700,3
LaPaz Icefield 02325,425.3,2002,-86.366670,-70.000000,3
Catalina 017,426,2010,-25.233330,-69.716670,3
Dhofar 1148,426,2005,19.190417,54.957194,3
Dhofar 783,426,2000,18.620470,54.715450,3
Catalina 013,428,2010,-25.233330,-69.716670,3
Dhofar 1458,428,2008,18.992250,54.417750,3
Dhofar 691,428,2001,19.406720,54.758220,3
Grove Mountains 020027,428.8,2002,-73.069170,75.276940,3
Grove Mountains 99001,428.9,2000,-73.083330,75.200000,3
Dhofar 789,430.54,2001,19.037920,54.537030,3
Meteorite Hills 01027,430.9,2001,-79.683330,159.750000,3
Dhofar 794,431.81,2001,19.051620,54.463380,3
Sayh al Uhaymir 237,431.9,2002,20.553620,57.324330,3
Dhofar 1557,432,2009,18.460500,54.658000,3
Thiel Mountains 06005,432,2007,-85.160330,-94.562000,3
Grove Mountains 051864,432,2006,-72.979167,75.262778,3
Shişr 006,432,2000,18.415000,53.988330,3
LaPaz Icefield 02328,432.2,2002,-86.366670,-70.000000,3
Meteorite Hills 00476,433.3,2000,-79.683330,155.750000,3
Jiddat al Harasis 548,433.6,2008,19.531020,55.182370,3
El Médano 174,434,2011,-24.850000,-70.533330,3
Dhofar 513,434,2000,18.335000,54.200000,3
Dhofar 634,436,2001,19.111070,54.615570,3
Dar al Gani 947,436,2000,27.446830,16.319330,3
Hammadah al Hamra 277,436,2000,28.457830,12.864330,3
Sayh al Uhaymir 051,436,2000,20.974000,57.320830,3
Thiel Mountains 99018,436.9,2000,-85.165130,-94.846180,3
Jiddat al Harasis 351,437.3,2003,19.362020,55.617020,3
Grove Mountains 052243,438,2006,-72.783056,75.300278,3
Ramlat as Sahmah 269,438.2,2008,20.571280,56.126930,3
Jiddat al Harasis 493,438.7,2007,19.784500,56.416680,3
Al Huwaysah 017,439.58,2010,22.738520,55.362470,3
Grove Mountains 052115,440,2006,-72.772222,75.336111,3
Diamond Valley,440,2001,40.081730,-115.936730,3
San Juan 066,441,2010,-25.583330,-69.783330,3
Dhofar 759,441,2000,18.731270,54.820030,3
Sayh al Uhaymir 080,441,2000,21.051830,57.269670,3
Meteorite Hills 01059,441.2,2001,-79.683330,159.750000,3
Jiddat al Harasis 115,442,2004,19.742120,55.719870,3
Dhofar 1445,442,2003,19.436970,54.706650,3
Aybut 001,442.26,2002,17.757930,53.990320,3
Grove Mountains 021710,442.6,2003,-72.790280,75.293330,3
Jiddat al Harasis 609,442.9,2009,19.859800,55.946350,3
Meteorite Hills 01031,443,2001,-79.683330,159.750000,3
Dhofar 1647,444,2011,19.137030,54.824780,3
Dhofar 699,444,2002,19.103330,54.828330,3
Séguédine,444,2002,20.818330,12.973330,3
Dhofar 752,444,2000,18.727430,54.767050,3
Jiddat al Harasis 063,444,2000,19.761400,56.644580,3
Allan Hills 10910,444.1,2010,0.000000,0.000000,3
Dhofar 1139,445,2005,19.191694,54.639389,3
Johannessen Nunataks 03010,445,2003,-72.899890,161.129000,3
Dhofar 1261,445.6,2005,18.733472,54.515083,3
Shişr 005,445.6,2001,18.466170,53.834170,3
Dhofar 431,446,2001,18.780950,54.780200,3
Dhofar 437,446,2001,18.806800,54.439330,3
Ramlat as Sahmah 290,446.8,2009,20.523400,55.530720,3
La Yesera 003,447,2003,-23.290860,-70.472390,3
Ramlat as Sahmah 283,447.7,2009,20.787770,56.471120,3
El Médano 173,448,2011,-24.850000,-70.533330,3
Dhofar 324,448,2001,18.903330,54.578330,3
Dhofar 1698,450,2010,18.927830,54.606230,3
Dhofar 1518,450,2008,18.732000,54.384500,3
Dhofar 366,450,2000,18.999680,54.911480,3
LaPaz Icefield 02222,450.5,2002,-86.366670,-70.000000,3
Sayh al Uhaymir 228,450.93,2002,20.502220,57.373720,3
Dhofar 1551,451,2008,18.633330,54.347500,3
Pecora Escarpment 02002,451.3,2002,-85.633330,-68.700000,3
Bluewing 008,451.7,2001,40.279570,-118.946420,3
Dhofar 241,451.8,2001,18.651830,54.773830,3
Jarud Qi,452,2000,44.616670,120.933330,3
Ramlat as Sahmah 225,452.25,2003,20.569800,56.103530,3
LaPaz Icefield 02322,452.7,2002,-86.366670,-70.000000,3
Meteorite Hills 01023,452.8,2001,-79.683330,159.750000,3
Dhofar 1727,453,2011,19.139520,54.665580,3
Dhofar 672,453,2001,19.203180,54.605550,3
Jiddat al Harasis 476,453.3,2007,19.825930,56.404480,3
Grove Mountains 090755,453.7,2010,-72.778860,75.314470,3
Dhofar 1552,454,2008,18.764500,54.322170,3
Sayh al Uhaymir 083,455,2000,21.051830,57.269670,3
Sayh al Uhaymir 410,455.7,2005,20.912120,56.846970,3
Grove Mountains 053489,456,2006,-72.781111,75.305833,3
Meteorite Hills 00470,456.2,2000,-79.683330,155.750000,3
Sayh al Uhaymir 165,457.15,2001,21.020180,57.211470,3
Jiddat al Harasis 610,457.5,2009,19.872350,55.980850,3
Ramlat as Sahmah 380,457.8,2010,20.587970,56.122630,3
San Juan 065,459,2010,-25.583330,-69.783330,3
Jiddat al Harasis 214,459.06,2005,19.965970,56.446980,3
San Juan 038,460,2009,-25.441833,-69.881667,3
Sayh al Uhaymir 260,460.13,2003,20.636100,57.214100,3
Meteorite Hills 01053,460.6,2001,-79.683330,159.750000,3
Northwest Africa 7760,461,2011,0.000000,0.000000,3
Dhofar 1719,461,2010,18.977520,54.629230,3
Sayh al Uhaymir 255,461.13,2003,20.599580,57.375250,3
Grove Mountains 051612,462.6,2006,-72.829440,75.278610,3
Grove Mountains 021510,462.7,2003,-72.936670,75.301390,3
Dhofar 1707,463,2010,18.874030,54.480700,3
Dhofar 599,465,2001,18.690870,54.704800,3
Jiddat al Harasis 626,466,2010,19.784830,55.959170,3
Ramlat as Sahmah 008,466,2004,20.727980,56.115920,3
Dhofar 565,466,2001,18.818570,54.374430,3
Hammadah al Hamra 295,466,2000,29.016670,12.366670,3
Sayh al Uhaymir 322,468,2005,21.060000,57.296670,3
Dhofar 336,468,2001,18.755000,54.580000,3
Dhofar 605,469,2001,18.717680,54.199920,3
Jiddat al Harasis 345,470,2006,19.774020,56.605320,3
Dhofar 1088,470,2004,18.153630,54.105620,3
Ramlat as Sahmah 219,470.16,2003,20.475670,55.797870,3
Dhofar 757,471,2000,18.853830,54.647000,3
Sayh al Uhaymir 119,472,2002,21.003330,57.315000,3
Ramlat as Sahmah 312,472.7,2009,20.798200,55.471480,3
Dhofar 582,473,2001,18.723470,54.191850,3
Thiel Mountains 99011,473,2000,-85.158520,-94.621250,3
LaPaz Icefield 02218,473.7,2002,-86.366670,-70.000000,3
Ramlat as Sahmah 401,473.8,2010,20.187580,55.667630,3
Grove Mountains 052904,474,2006,-72.778330,75.319720,3
Meteorite Hills 00477,474.2,2000,-79.683330,155.750000,3
Dhofar 264,474.4,2001,18.347000,54.415500,3
Dhofar 329,475,2000,18.918330,54.578330,3
Jiddat al Harasis 579,475.1,2009,19.354220,56.752870,3
Ramlat al Wahibah 002,475.15,2006,21.370300,58.407930,3
Ramlat as Sahmah 004,475.96,2003,20.264050,56.463150,3
Dhofar 498,476,2000,18.723330,54.865000,3
Cali,478,2007,3.405000,-76.510000,3
Dhofar 412,478,2001,18.821300,54.347470,3
Shişr 011,478,2001,18.558330,53.913330,3
Dhofar 385,480,2001,19.112030,54.805900,3
Dhofar 1729,482,2011,19.003180,54.611000,3
Dhofar 453,482,2001,18.754950,54.414450,3
Dhofar 613,482,2001,19.153620,54.712680,3
Hammadah al Hamra 342,482,2001,29.142000,11.895830,3
LaPaz Icefield 02215,484.1,2002,-86.366670,-70.000000,3
Northwest Africa 2259,485,2001,28.600000,-7.983330,3
Grove Mountains 090331,485.7,2010,-72.825310,75.355440,3
Sayh al Uhaymir 251,485.92,2003,20.587470,57.352920,3
Sayh al Uhaymir 249,486.21,2002,20.582800,57.360670,3
Dhofar 1532,487,2006,19.009500,54.502170,3
Dhofar 115,487,2000,18.608330,54.551670,3
Meteorite Hills 00454,487,2000,-79.683330,155.750000,3
Ramlat as Sahmah 200,487.26,2002,20.005100,56.411930,3
Jiddat al Harasis 667,487.4,2011,19.780420,55.597900,3
Jiddat al Harasis 224,487.71,2005,19.825670,56.665480,3
Dhofar 1581,488,2004,18.486830,54.350330,3
Jiddat al Harasis 339,488.34,2006,19.928850,55.668880,3
Dhofar 1455,488.9,2008,18.976550,54.403820,3
Acfer 333,489,2001,27.566670,4.066670,3
Meteorite Hills 00455,489,2000,-79.683330,159.750000,3
Dhofar 1034,489.8,2003,19.310250,54.754870,3
Acfer 330,490,2001,27.650000,4.033330,3
Hartsel,490,2000,38.833330,-105.800000,3
Shişr 105,490.5,2002,18.543530,53.976350,3
Dhofar 387,491,2001,19.105930,54.810280,3
Dhofar 400,492,2001,19.288180,54.539100,3
Jiddat al Harasis 208,492.31,2002,19.986700,56.418570,3
Dhofar 1031,492.6,2003,19.335030,54.790920,3
Grove Mountains 051770,493,2006,-72.779440,75.312500,3
Jiddat al Harasis 477,493.8,2007,19.873450,56.385380,3
Dhofar 577,494,2001,18.681100,54.398330,3
Acfer 375,495,2002,27.508500,3.763830,3
Tanezrouft 074,496,2002,24.222170,0.473500,3
Jiddat al Harasis 553,496.5,2008,19.598700,55.187730,3
Jiddat al Harasis 344,497.4,2006,19.699920,56.581970,3
Sayh al Uhaymir 261,499.44,2002,20.668430,57.159370,3
Dhofar 1542,500,2008,18.174170,54.281330,3
Puerto Lápice,500,2007,39.350000,-3.516670,3
Dhofar 668,500,2001,19.100500,54.772920,3
Dhofar 1170,501,2005,19.218111,54.917417,3
Jiddat al Harasis 381,501,2003,19.307470,55.697820,3
Dhofar 314,501,2001,19.318330,54.730000,3
Jiddat al Harasis 495,501.8,2007,19.785080,56.412430,3
Dhofar 1283,502,2005,18.553920,54.019580,3
Jiddat al Harasis 205,502.22,2002,19.986620,56.417280,3
Dhofar 689,503,2001,19.375130,54.748530,3
Shişr 031,503.76,2003,18.213350,53.846750,3
Jiddat al Harasis 294,503.95,2005,19.795850,56.477670,3
Los Vientos 025,506,2011,-24.683330,-69.766670,3
Dhofar 1018,506,2001,18.715220,54.376330,3
Sayh al Uhaymir 422,506.3,2005,20.849180,56.949020,3
LaPaz Icefield 02323,507.1,2002,-86.366670,-70.000000,3
Dhofar 939,508,2002,18.208330,54.120000,3
Dhofar 1492,510,2008,18.775830,54.454330,3
Dhofar 1583,510,2004,18.497670,54.330170,3
Thiel Mountains 08005,511,2008,-85.387000,-87.115830,3
Coyote Dry Lake 223,512,2004,35.038420,-116.758180,3
Dhofar 545,513,2001,19.352250,54.638280,3
Dhofar 688,513,2001,19.353350,54.740200,3
Jiddat al Harasis 441,513.831,2007,19.605970,56.429700,3
Dhofar 547,514,2001,19.379190,54.167860,3
Jiddat al Harasis 694,515.5,2011,19.053450,55.558420,3
Jiddat al Harasis 661,516.1,2011,19.892400,56.667680,3
Dhofar 185,516.2,2000,18.872220,54.478610,3
Meteorite Hills 00465,516.4,2000,-79.683330,155.750000,3
El Médano 155,517,2011,-24.850000,-70.533330,3
Pecora Escarpment 02070,518,2002,-85.633330,-68.700000,3
Meteorite Hills 00461,518,2000,-79.683330,159.750000,3
Meteorite Hills 01025,518.5,2001,-79.683330,159.750000,3
Dhofar 792,519.02,2001,19.068430,54.535020,3
Ramlat as Sahmah 342,519.3,2010,20.760320,55.433350,3
Sayh al Uhaymir 463,519.3,2008,20.015850,56.558050,3
Jiddat al Harasis 384,519.7,2003,19.280980,55.783180,3
Shişr 165,520.6,2008,18.606600,53.960150,3
Ramlat as Sahmah 253,522,2005,20.048120,56.483250,3
Dhofar 318,522,2001,18.180000,54.175000,3
Dar al Gani 936,522,2000,27.216670,16.116670,3
Dhofar 428,526,2001,18.789900,54.488520,3
Jiddat al Harasis 327,527.53,2006,19.673980,55.736950,3
Las Cruces,528,2001,-23.383160,-70.586050,3
Jiddat al Harasis 358,528.2,2003,19.353570,55.623100,3
Jiddat al Harasis 343,528.4,2006,19.751750,56.579850,3
Ramlat al Wahibah 037,529.63,2006,21.376020,58.412070,3
Jiddat al Harasis 410,529.639,2007,19.685980,56.622700,3
Dhofar 1577,530,2008,19.287200,54.635970,3
Dhofar 686,530,2001,19.344500,54.728350,3
Dhofar 677,533,2001,19.223980,54.632230,3
Hammadah al Hamra 307,533,2000,28.995330,12.983170,3
Jiddat al Harasis 280,533.3,2005,19.974780,55.953920,3
Arches,534,2001,38.688670,-109.585170,3
Dhofar 1723,536,2010,18.989550,54.683670,3
Dhofar 439,536,2001,18.751680,54.363530,3
Dhofar 328,536,2000,18.980000,54.405000,3
Dhofar 1702,537,2010,18.728920,54.372550,3
Dhofar 587,537,2001,18.724600,54.191620,3
Ksar Ghilane 002,538,2010,32.806250,9.832830,3
Dhofar 754,538,2000,18.853670,54.647050,3
San Juan 023,539,2008,-25.443000,-69.871833,3
United Arab Emirates 018,540,2009,22.795060,55.207750,3
LaPaz Icefield 02219,540.5,2002,-86.366670,-70.000000,3
Sayh al Uhaymir 502,541,2009,20.530000,57.367000,3
Dhofar 1662,545,2011,19.105200,54.806020,3
Acfer 346,546,2002,27.590560,4.662780,3
Ramlat al Wahibah 019,546.12,2006,21.212720,58.386380,3
Dhofar 755,547,2000,18.316670,54.235780,3
Ramlat al Wahibah 042,548.17,2006,22.130150,58.440720,3
Jiddat al Harasis 662,548.7,2011,19.905380,56.654700,3
Sayh al Uhaymir 515,549.9,2009,20.727220,57.107420,3
Sayh al Uhaymir 319,550,2004,21.090000,57.258330,3
Dhofar 957,550,2002,19.091670,54.386670,3
Shişr 104,550,2002,18.551850,53.909120,3
Dhofar 475,550,2001,19.102500,54.801110,3
Dhofar 753,550,2000,18.265850,54.321070,3
Jiddat al Harasis 286,551.39,2005,19.711970,56.467500,3
Willow Wash,552,2006,35.373580,-115.343880,3
Dhofar 155,552,2000,19.127500,54.775330,3
Jiddat al Harasis 479,553,2008,19.785650,55.853500,3
Dhofar 152,554,2000,19.110830,54.810170,3
Dhofar 335,555,2000,18.973330,54.688330,3
El Médano 128,556,2011,-24.850000,-70.533330,3
Dhofar 1591,556,2005,18.764330,54.387000,3
Sayh al Uhaymir 180,556,2004,20.548170,56.679310,3
Kumtag 002,557,2011,41.500000,93.550000,3
Jiddat al Harasis 067,557,2000,19.270820,56.697130,3
Dhofar 1284,558,2005,18.532000,54.034360,3
Grove Mountains 020188,558.6,2003,-72.984440,75.225000,3
Dhofar 612,559,2001,19.144650,54.882520,3
Tassédet 001,560,2001,18.068330,6.668330,3
Dar al Gani 820,560,2000,27.771170,15.932330,3
Dar al Gani 930,560,2000,27.033330,16.433330,3
Aubrey Hills,560.8,2010,34.380630,-114.167050,3
Dhofar 1714,562,2010,18.980730,54.648600,3
Grove Mountains 090166,562,2010,-72.777720,75.312690,3
Los Vientos 014,565,2011,-24.683330,-69.766670,3
Jiddat al Harasis 026,565,2000,19.228330,55.180000,3
Jiddat al Harasis 693,566,2011,19.051730,55.560220,3
Dhofar 438,566,2001,18.795450,54.581900,3
Sayh al Uhaymir 245,566.65,2002,20.572680,57.369380,3
Dhofar 359,569,2000,18.430850,54.456380,3
Dhofar 1451,570,2008,19.213030,54.620770,3
Sayh al Uhaymir 170,570,2004,20.966000,57.325500,3
Dhofar 218,570,2001,18.685000,54.406670,3
Meteorite Hills 01066,570.4,2001,-79.683330,159.750000,3
Jiddat al Harasis 367,572.9,2003,19.345620,55.871730,3
Catalina 011,573,2010,-25.233330,-69.716670,3
Dhofar 398,574,2001,19.094900,54.802530,3
Meteorite Hills 00456,575.5,2000,-79.683330,155.750000,3
Tanezrouft 054,576.4,2002,25.433330,0.400000,3
Dhofar 712,577,2001,18.698330,54.613330,3
Ramlat as Sahmah 263,578,2006,20.239900,56.229170,3
Acfer 390,578,2004,27.502500,3.693000,3
Camel Donga 053,579,2008,-30.316670,126.616670,3
Ramlat as Sahmah 247,579,2005,20.311420,56.225320,3
Shişr 100,579.1,2002,18.203550,53.811120,3
Dhofar 1754,580,2001,19.393000,54.554170,3
Dhofar 337,580,2001,18.726670,54.675000,3
Tanezrouft 089,581,2002,25.233330,0.150000,3
Jiddat Arkad 002,581,2000,18.425400,56.822620,3
El Médano 005,582,2010,-24.850000,-70.533330,3
Dhofar 1282,582,2005,18.552000,54.002170,3
Dhofar 193,582,2000,18.686670,54.418330,3
El Médano 126,584,2011,-24.850000,-70.533330,3
Dhofar 325,584,2001,18.481670,54.135000,3
Ramlat as Sahmah 216,584.91,2003,20.574450,55.985980,3
Dhofar 250,585.7,2001,19.122500,54.673330,3
Dhofar 119,586,2000,18.876330,54.476000,3
Mohawk,586,2000,32.730000,-113.710000,3
Ooldea 001,587.4,2010,-30.546030,131.970500,3
Dhofar 1706,589,2010,19.015080,54.579030,3
Grove Mountains 022040,589.5,2003,-72.778610,75.315280,3
Dhofar 784,590,2000,18.954720,54.804680,3
Dhofar 1670,590.1,2011,18.539580,54.573580,3
Meteorite Hills 00462,590.7,2000,-79.683330,155.750000,3
Al Huqf 063,591.8,2006,19.445330,57.023450,3
LaPaz Icefield 02213,592.6,2002,-86.366670,-70.000000,3
Dhofar 560,593,2001,18.726070,54.380830,3
Dhofar 321,594,2001,18.348330,54.286670,3
Dhofar 404,594,2001,19.300420,54.530870,3
Dhofar 118,598,2000,18.738500,54.267830,3
Sayh al Uhaymir 078,598.6,2001,21.004000,57.318670,3
Tieret 001,602,2009,30.748190,10.210170,3
Dhofar 929,602,2002,18.516670,54.228330,3
Dhofar 217,602,2000,18.746670,54.565000,3
Grove Mountains 023149,603.7,2003,-72.773056,75.338056,3
Jiddat al Harasis 240,603.9,2005,19.985520,56.415430,3
Dhofar 553,604,2001,18.722680,54.375600,3
Dhofar 1555,605,2009,18.647170,54.528330,3
Dhofar 1566,605,2008,18.242330,54.106500,3
Bou Kra 002,606,2010,26.748530,-12.709780,3
Jiddat al Harasis 499,606.4,2007,19.779880,56.413420,3
Sayh al Uhaymir 207,606.92,2002,20.201250,56.961430,3
Dhofar 989,608.5,2004,19.234390,54.916810,3
Hammadah al Hamra 315,609,2001,29.270500,11.540000,3
Grove Mountains 022160,610.1,2003,-72.781670,75.303890,3
Ramlat as Sahmah 363,611.62,2010,20.505820,55.831830,3
Grove Mountains 020155,612,2003,-72.977220,75.268330,3
Hammadah al Hamra 286,612,2000,29.055680,13.119370,3
LaPaz Icefield 02216,612.6,2002,-86.366670,-70.000000,3
Sayh al Uhaymir 293,613,2004,20.608370,57.160070,3
Sayh al Uhaymir 246,614.43,2002,20.579350,57.184800,3
Dhofar 433,615,2001,18.636180,54.529350,3
Dhofar 362,615,2000,19.034520,54.846020,3
Hammadah al Hamra 304,615,2000,28.682670,13.102170,3
Tanezrouft 075,616,2002,24.068330,-1.352500,3
Dhofar 326,618,2000,19.033330,54.515000,3
Meteorite Hills 01052,619.6,2001,-79.683330,159.750000,3
El Médano 157,620,2011,-24.850000,-70.533330,3
Dhofar 410,620,2001,18.741420,54.193300,3
Hammadah al Hamra 287,620,2000,28.990250,12.938580,3
Jiddat al Harasis 308,620.9,2005,19.667170,55.721000,3
Dhofar 1624,621,2009,18.163580,54.275420,3
Meteorite Hills 01051,621.1,2001,-79.683330,159.750000,3
Sayh al Uhaymir 175,622,2004,20.573000,56.702570,3
Jiddat al Harasis 387,622.4,2003,19.276430,55.766680,3
Grove Mountains 090105,622.9,2010,-72.777810,75.315470,3
Grove Mountains 020068,623.8,2003,-72.995000,75.205830,3
Dhofar 1550,624,2008,18.590830,54.543000,3
Dhofar 300,624,2001,18.403330,54.143330,3
Dhofar 1522,625,2008,18.671330,54.681670,3
Bir Zar 001,627,2008,31.481000,9.840690,3
Grove Mountains 050033,628,2006,-72.996940,75.218330,3
Northwest Africa 844,629,2001,30.808000,-5.855830,3
Dhofar 144,630,2000,18.415330,54.182330,3
Hammadah al Hamra 333,631,2003,29.914030,13.040470,3
Jiddat al Harasis 690,632.1,2011,19.430500,55.443520,3
Ramlat as Sahmah 226,632.4,2003,20.562500,56.083720,3
Dhofar 663,633,2001,19.098000,54.803570,3
Dhofar 670,633,2001,19.100970,54.806880,3
Morávka,633,2000,49.600000,18.533330,3
Northwest Africa 773,633,2000,26.766670,-12.816670,3
Pecora Escarpment 02068,640.1,2002,-85.633330,-68.700000,3
Jiddat al Harasis 227,640.8,2005,19.625400,56.888650,3
Dhofar 355,641,2000,18.637750,54.730050,3
Jiddat al Harasis 297,643.3,2005,19.801920,56.462300,3
Jiddat al Harasis 359,645.3,2003,19.359350,55.593320,3
Sayh al Uhaymir 227,646.1,2002,20.500520,57.270520,3
Catalina 016,647,2010,-25.233330,-69.716670,3
Sayh al Uhaymir 234,647.7,2002,20.539750,57.306750,3
Podolkhovsky,648,2007,49.668830,42.832500,3
Ramlat as Sahmah 279,648.4,2008,20.596580,56.209180,3
Northwest Africa 7369,650,2007,22.200000,-13.150000,3
Dhofar 1195,650,2004,19.031500,54.373500,3
Dhofar 488,652,2001,19.106180,55.045830,3
Dhofar 657,652,2001,19.099150,54.800730,3
LaPaz Icefield 02217,653.4,2002,-86.366670,-70.000000,3
Dhofar 160,653.8,2000,19.258890,54.838330,3
Jiddat al Harasis 022,654,2000,19.430000,56.983330,3
Northwest Africa 460,655,2001,31.368170,-4.016830,3
San Juan 064,656,2010,-25.583330,-69.783330,3
Acfer 364,656,2002,27.700000,4.516670,3
Hammadah al Hamra 299,656,2000,29.891500,12.186170,3
Jiddat al Harasis 438,658,2007,19.578720,56.445080,3
Dhofar 322,658,2000,18.336670,54.221670,3
Sayh al Uhaymir 110,660,2002,20.990000,57.306670,3
Tanezrouft 088,660,2002,25.366670,1.083330,3
Northwest Africa 838,660,2000,27.388330,-9.017330,3
Jiddat al Harasis 371,660.5,2003,19.310280,55.830920,3
Dhofar 1131,661,2005,19.229083,54.923111,3
Pecora Escarpment 02006,661.6,2002,-85.633330,-68.700000,3
Jiddat al Harasis 433,661.9,2007,19.765180,56.338980,3
Hammadah al Hamra 334,662,2003,30.034550,13.130170,3
Los Vientos 022,663,2011,-24.683330,-69.766670,3
Weikengquan,665,2006,40.266670,99.816670,3
Sayh al Uhaymir 507,665.7,2009,21.289980,56.580920,3
Dhofar 145,666,2000,18.404000,54.241500,3
Dhofar 353,666,2000,18.667600,54.604920,3
Jiddat al Harasis 589,666.6,2009,19.335750,56.937930,3
El Médano 132,670,2011,-24.850000,-70.533330,3
Sayh al Uhaymir 544,670,2011,20.388480,57.002980,3
Jiddat al Harasis 290,671.2,2005,19.797770,56.476020,3
Jiddat Arkad 001,672,2000,18.728780,56.387320,3
Jiddat al Harasis 504,674.3,2007,19.752730,56.310300,3
Jiddat al Harasis 097,674.3,2002,19.461620,56.832050,3
Sayh al Uhaymir 452,676,2006,20.595170,56.830230,3
Sayh al Uhaymir 091,676,2000,21.166670,56.666670,3
Dhofar 298,677,2001,18.176670,54.263330,3
Bhawad,678,2002,26.508330,73.115280,3
Grove Mountains 022444,679.2,2003,-72.773060,75.339170,3
Dhofar 381,680,2001,19.106330,54.817350,3
Dhofar 558,680,2001,18.730280,54.379480,3
Dhofar 1072,680.5,2000,18.858070,54.643300,3
Jiddat al Harasis 068,686,2000,19.653770,55.804580,3
Dhofar 574,687,2001,18.728100,54.381030,3
Meteorite Hills 00458,687.5,2000,-79.683330,155.750000,3
Sayh al Uhaymir 121,688,2002,21.008330,57.310000,3
